"","shape.trait1","resid.trait1","trait1","shape.trait2","resid.trait2","trait2","shape.trait3","resid.trait3","trait3","shape.trait4","resid.trait4","trait4","shape.trait5","resid.trait5","trait5","shape.trait6","resid.trait6","trait6"
"Erin_Hershey_Presley_U042_vid01_clip08_2secs",0.00257794623069455,-0.496248353984473,-0.4898302761962,-0.202825641032943,-1.99517363252155,-2.18829338025769,0.0562770946628159,1.03671626343721,1.09948810478713,-0.0521090478772767,-0.642901355805273,-0.729324359890013,0.0390518986643914,0.942343649653512,0.947821910920137,-0.154063266482682,-0.810917370063178,-0.973157604654846
"Erin_Runnion_vid03_clip04_2secs",-0.337642531641116,-0.190658653205707,-0.518913992616533,0.0217684218112817,0.656913660369801,0.679002803628901,0.247488599160364,-0.232434152092629,0.0245301317847398,0.027204581013562,-0.967285344796444,-0.924492381603913,0.181108915316776,0.413618431454224,0.443225769747245,0.305187961559497,-0.414240430270101,-0.118092809430299
"Ernest_Hollings_U164_vid06_clip06_2secs",0.51229652798648,-0.295620512525018,0.212205536450581,0.344926793353055,0.864359036891501,1.19610264685647,-0.487727074167652,-0.488587330758633,-0.978300542899079,0.156647246824828,-1.79455044806544,-1.54087242635703,0.949702519572864,1.05517576743607,1.21533247749629,-0.631778673691482,-0.391494573629198,-1.03055213095408
"Esko_Eerikainen",-0.765239585539455,-0.34225699999392,-1.09113771771117,-0.320690773452554,0.465163452739418,0.15910383422573,-0.0562411692544446,0.0219499438307686,-0.0295506094456519,-0.170000994778538,-0.956234327808579,-1.2347242208515,-0.521641744104172,-0.306531047071514,-0.396289335279096,-0.106006698715851,-0.603693693172746,-0.717967704283762
"Estelle_Morris_U165_vid02_clip02_2secs",0.667782189810505,-0.172801508983949,0.487975115141088,0.111733531501375,-0.109258235746829,-0.000963378768134831,-0.0784915162178079,1.02289126187307,0.948793484463865,0.135008347983988,-1.67208985910966,-1.45366544114674,-0.60228294379931,-0.622670583810178,-0.726126173036734,0.760081811743771,0.101688275231501,0.851874565328343
"Eva_Amurri_vid01_clip03_2secs",-1.41932942463026,1.01012375184409,-0.382182320434593,-0.854832410474884,-0.678655547292404,-1.49653648415361,-0.987827846508023,0.557935304341288,-0.439675122173537,0.248895532481817,-0.603523266294067,-0.199556427549638,0.417157538881779,0.421642822044659,0.491344170152852,0.741874576952448,-0.237955946619395,0.494057337506595
"Eva_Lobau",-0.0100744764353041,1.47948153051004,1.47345347467354,-0.0766735418497013,-0.331688707634144,-0.403927907513695,0.148468328756948,0.574355123038964,0.730755436040751,0.0652367680294096,-0.949097636671416,-0.844343496041315,-0.432630038970511,1.31563443072462,1.24099521470392,-0.0793457074298042,-0.802344076952178,-0.890007218297233
"Evander_Holyfield_vid06_clip02_2secs",-0.746343975451854,0.701371246106495,-0.0289219414372766,0.040917628573753,-0.343920794316441,-0.303482637291789,-0.266154012621382,1.14043050823798,0.875744624515979,-0.026488819487492,0.902252872069975,0.857569763631758,0.641968858811723,0.30159142700275,0.409478074104439,0.146080737312225,-0.620127702343426,-0.482788190993672
"Evan_Marriott_U043_vid01_clip04_2secs",0.492554829748412,0.73470887737029,1.22311510290676,0.202246988364372,-1.38544922310344,-1.19042321916143,0.245749459108826,-1.52086287696656,-1.2656648458855,-0.0439374281863707,-1.07768605135917,-1.15079603777786,0.289796986769692,-0.618808316263277,-0.570739779011282,0.127343240391674,0.135194903076773,0.253832143196507
"Evan_Rachel_Wood_vid04_clip04_2secs",-0.999889581337704,-0.805714351582515,-1.78541925845732,-0.285766757965244,-0.526014986761293,-0.798609968913077,0.0308069398169745,-0.691243310312947,-0.654338696952592,-0.0153183485864504,1.42570167588834,1.39921724556643,0.0862361935756756,-0.213760700954422,-0.200267957100594,0.00104111853780035,0.821829389874888,0.814401950712536
"Fabienne_Carat",0.32997671978097,0.79443908025823,1.12291791998615,-0.110051291158017,-1.46460036728352,-1.56882255158213,0.391095882108255,-1.16156955916393,-0.758759191842669,0.12733396690477,-0.629493544118909,-0.423572053941198,-0.531067193318283,0.341057350322749,0.249698103602485,0.17791653853463,0.147876021613873,0.316991484245222
"Fanny_Ardant",0.451354267801817,-0.803872088152186,-0.355994677763598,0.380719792922714,0.348529660634897,0.714570578575106,0.164313514472313,-0.633034149703525,-0.460541628628519,0.172294827909677,-0.862849314305226,-0.583678608001446,-0.171425218858192,-0.445872450468275,-0.476144754014816,-0.115152954897897,-0.280620500353131,-0.404023573076868
"Fedja_van_Huet",-0.659319863878935,-0.58471588322252,-1.2294038274223,0.220348879497668,-0.268929219485224,-0.0565577529500392,0.634194602506592,-0.507249922518095,0.142449011542383,-0.275713443078072,-0.430947890286746,-0.88166210910189,-0.121854470779299,-1.04517980060106,-1.06703227085222,-0.246671890994768,0.627103252349435,0.372428493487635
"Fifi_Box",0.235344979938854,-0.533414425140857,-0.298024419884539,-0.0647416301092107,0.237080901989428,0.176275011880425,-0.0984925088463804,-0.287387574247908,-0.381798154601281,0.00205075989263383,-0.762438620124345,-0.760625692422733,0.775204759718653,0.495703359278619,0.626220773880736,0.399476154353007,-0.195930983666688,0.194327572208341
"Fitzy",0.389332623412148,0.708177447191912,1.09504443340486,-0.046260487981019,-0.25143259267152,-0.294529617054664,0.0339580828641876,-0.361914073447789,-0.321809191532988,-0.124821646528603,0.0353199406237757,-0.169564781823474,0.536820542890872,-0.638700322329615,-0.548673629447987,-0.135367365390895,0.266023668684512,0.122444187692476
"Flavia_Pennetta_vid03_clip08_2secs",-0.402377207710641,1.11000070666373,0.718066145511211,0.149533094580106,-0.539428927000356,-0.394914047340473,0.183366623745986,0.901784341362798,1.09362700477008,0.0213122842391263,-0.264388257388115,-0.231194890605948,-0.191829240418433,0.472180966443466,0.438442940333708,-0.0179081200363337,-0.792378303928716,-0.818719357909445
"Florecita_Cobian_vid06_clip04_2secs",-0.224671730064656,-1.77668474417659,-1.99381119315784,0.175194755338158,-1.83480312659479,-1.66569891682128,0.183814583682222,-2.09422758342813,-1.90192997650476,-0.0400983425479396,-0.0942326829667857,-0.1610881180408,-0.335738584047646,-0.680622991898579,-0.73880472180471,0.405532169855273,-0.0374566499085348,0.358846536419368
"Florencia_Lozano_U166_vid04_clip02_2secs",-0.261557726916143,-0.223642067900262,-0.477053112947869,-0.386557223046118,0.421981908619256,0.0528082193624946,-0.28465404331064,-0.0967170595948952,-0.380191384712305,-0.118176840258239,-0.205987517025997,-0.400046671640801,0.786956980249989,-0.503071617623459,-0.370558031053816,-0.0224166951190997,-0.787946767607433,-0.818787920743153
"Florencia_Lozano_vid03_clip01_2secs",-0.504562244976907,-0.68573833498384,-1.17819187671755,-0.0530830368145729,-0.736786262290275,-0.786420739843979,0.0361974241682805,0.323495185190142,0.365874319162303,0.052337160476545,-0.0607262598310603,0.0230121324245126,-0.224654198178822,0.553370654208764,0.514057148950893,-0.0214685217779156,0.0924482467602742,0.062553484440526
"Francesco_Totti_vid04_clip05_2secs",1.38621387157358,0.337903192153003,1.70539796406201,0.105454689697579,-0.661372178622887,-0.55909378781528,-0.208980461007502,-1.15581640729154,-1.36243741847858,0.114701218780787,-0.717526872934147,-0.532186369795339,-0.651733763651476,-1.59974708922171,-1.7116021413495,0.0354720890150493,0.413055326630837,0.439994129198035
"Frances_Fisher_vid01_clip03_2secs",0.413337823073455,-1.00288912588298,-0.592408328263234,0.437992152713565,0.316022202100193,0.736942224497487,-0.579073474130577,-0.48296619502902,-1.06544987394395,0.029875495587095,2.03472856520913,2.08187292191323,2.35902397724961,-1.64381585865258,-1.24427902638097,0.256866328334677,-0.982331341765271,-0.734414511552418
"Francisco_Santos_U044_vid03_clip03_2secs",0.0988126870885612,-0.404249961874224,-0.303166184426605,0.262834291030733,-0.309644424976571,-0.0565628961017208,0.813445675698473,1.40980025363885,2.24154473888238,-0.238214131643577,-0.112721976396677,-0.502343166598681,-0.976288297190628,-1.07383388993019,-1.24081611228566,0.113195898250125,-0.264466222444125,-0.159949728069516
"Francisco_Santos_U167_vid06_clip06_2secs",-0.243181792057603,0.724031768760833,0.488697051604497,0.243298533504656,0.640403061135101,0.87476517838038,-0.308451805800604,0.205074767900394,-0.102568320685291,0.0181360669776414,-1.19737367551882,-1.1693549299394,0.0904873628044977,-1.47906878937218,-1.4648539636938,-0.816294007871354,-0.290968922325528,-1.11419493291618
"Franco_Frattini_vid05_clip04_2secs",0.132385044845874,0.238289582443074,0.372398343467091,0.681603551335129,1.0537462089333,1.70809777563419,-0.318399267172636,-1.74531647379172,-2.06306210210616,0.0402061479060824,-1.63275350516632,-1.56877868375306,1.26818527455753,0.287307189213269,0.501559748304358,-0.326950631538326,0.220672686001326,-0.114129892815091
"Francois_Ozon_U169_vid06_clip04_2secs",0.640775054816452,0.555514809612864,1.18972463148732,-0.161298517478698,-0.627370909848362,-0.780698838988967,-0.101915579239425,0.759597454374474,0.661710438843649,-0.0328076905960145,1.1134623991003,1.058484729011,-0.114888875792402,-0.593383775534062,-0.614053105508638,0.291025583094281,-0.263875373626364,0.0181364934122888
"Francois_Ozon_vid05_clip02_2secs",-0.37675578917623,-1.48184640342661,-1.8485772856353,-0.216127700424169,0.744871146956953,0.539005196523888,-0.0986787148773484,-0.770919186964928,-0.865518876253258,0.0644727302769767,-1.23022326112292,-1.12671387348922,-0.151299518439793,0.589052057921689,0.562198202735175,-0.00992406145375739,-0.255997953664776,-0.274369958750615
"Francois_Pienaar_vid04_clip10_2secs",-0.0892026886254768,-0.279073944128539,-0.36294008112992,0.140072568442848,0.601314556074416,0.736764239119361,0.27079915492856,-1.53483394962003,-1.25419570442327,-0.0814640177918483,-0.266528021334328,-0.400775477344312,0.237954673414212,-1.84348776875435,-1.80422490123736,-0.563363135117255,-0.019279558874159,-0.590050195902883
"Frank_Boeijen",-0.0828478280690316,0.623582533888996,0.545967645817583,-0.143740440666701,0.651074666874237,0.514571110519211,-0.207885650891042,-0.0300511216939217,-0.235560254957206,-0.0624761012299409,0.557303443415305,0.453990670882026,0.0363941864368222,-1.07263079349414,-1.06760395760984,-0.0562154399674176,-1.21821501165492,-1.28279136944833
"Frank_Keating_U171_vid05_clip09_2secs",0.175057964482151,-0.150969957457012,0.0251159706260559,0.139193256534406,-0.668957864665291,-0.534350749488161,-0.514729229404415,-1.02810133294607,-1.5452376569579,0.0457389090321096,0.52571522432803,0.598703894818825,-0.62003917753246,-2.18747556103691,-2.29394713315219,0.289621818984159,-1.49771775034296,-1.21710700839811
"Frank_Keating_vid03_clip03_2secs",0.105641076574404,0.513424607917083,0.621225442660867,0.477735801902983,0.589707794218044,1.04871068736376,-0.261431107093096,-0.450803778091776,-0.710693127406636,-0.0369184077510501,-1.6868830340755,-1.74855779142231,-0.703490739755818,-0.109225648844672,-0.229871875759206,-0.688229222733903,-0.353574206370093,-1.04897618812645
"Frank_Murkowski_U172_vid02_clip01_2secs",-0.0971049229052878,-0.337981393089738,-0.429620923881157,-0.575475479274063,1.0914921578776,0.541294589820576,0.292061152718753,-1.5330814729133,-1.23084976086558,0.0644674364749804,0.438696149496809,0.542196912588236,-0.322942207627801,-0.309155550319422,-0.365163753288486,0.0202541817836933,-1.13279214785893,-1.12104264351021
"Frank_Solich_U048_vid05_clip03_2secs",0.107878827652956,0.534076193171829,0.64407829400337,0.278365674636697,-1.41265539229608,-1.14469149387356,0.110521298343607,-0.411138208280544,-0.293276510107366,-0.205153636274195,-1.28854226494494,-1.62430204510227,0.530845286319095,0.886499422364022,0.975511188778303,0.244508019389156,-0.182368121049585,0.0532136333084967
"Frans_Jeppsson_Wall",-0.662931324760675,-0.306161776558706,-0.954402299256801,0.0482528195040223,-1.91249381889521,-1.86502698851495,-0.00689285213533706,-0.0542145519183973,-0.0555974605417925,0.0358995890390941,-1.21273298633612,-1.15577431306053,-0.951961016668676,-2.039004243262,-2.20185435838764,0.110074184695735,-0.181319694487838,-0.0799190449800319
"Franz_Beckenbauer_vid01_clip02_2secs",-0.0628577514502156,-0.485056469230807,-0.543007205120847,0.0857234462266436,0.621719590925341,0.705091252981698,0.0569800794504892,0.484698736620731,0.548184522109824,-0.0723890817869322,-0.964999698394922,-1.0844624742654,-0.346507674428559,0.724344760257269,0.664333847833944,-0.260938638987448,-0.67557670590399,-0.944491391884167
"Franz_Fischler_vid01_clip03_2secs",-0.0653384688119054,1.04600444969296,0.985613442830004,-0.591382589916244,1.83356034051199,1.26812037647669,-0.371945330964101,0.685249179951423,0.313122718523832,-0.144571077255403,-0.541471633291948,-0.778531680840653,0.526714203526129,0.19658707437158,0.284897156228049,-0.325721453489506,0.187205088065774,-0.146370623503835
"Freddy_Rodr__guez_vid05_clip01_2secs",0.979571675049446,-0.0688269460135122,0.898655650439801,-0.249637868066185,0.879142741189974,0.641166921404287,0.00768381470798759,-1.17212507621627,-1.15870407152047,0.0965452773066103,-0.640476955727037,-0.484715701101044,0.329922294812046,0.883185539288077,0.938069555784093,0.0979847377402286,-0.208395262317771,-0.119061332123731
"Fred_Thompson_vid01_clip01_2secs",0.73964294353636,0.846254029921492,1.57771976765419,0.128582239389523,1.2975167667259,1.42195627015425,-0.244754440014503,-0.308446028045002,-0.551398725343452,0.127687241123949,0.726588577612472,0.933085614144368,0.0308217526938491,0.943944441849439,0.948024772688258,-0.908277522258385,0.21589830597847,-0.699138293937481
"Gabi_Zimmer_vid05_clip17_2secs",0.867804888138008,-1.22904227864553,-0.371504188587001,0.662630672104032,1.25166793381164,1.88783944603289,-0.01721669872719,-1.4639850795691,-1.47585278088956,-0.131034835835668,-1.12393204060031,-1.33893915030201,0.365153841839378,0.340063197304,0.40093146387097,-0.405424492077218,-0.299482888903638,-0.712611800767003
"Gabriel_Farhi_vid01_clip02_2secs",-1.03907858759793,0.148135241413302,-0.870119721953653,-0.104031572897912,0.392865580139614,0.294411566532853,0.0974719787545067,-0.125399216443519,-0.0207902733856133,0.0509296474697203,-1.21220366437608,-1.13075836042293,-0.4245844676886,-0.548288893013008,-0.621561529516851,-0.450584758690218,-0.274231190353326,-0.732435469465453
"Gabrielle_Carteris_vid06_clip01_2secs",0.288810018638127,-0.804173742060408,-0.516190408753714,-0.133250986762671,0.955450258719658,0.828997830668045,-0.0429114410328977,-1.06019996601546,-1.09816298404592,0.00644279372644262,-0.340126062373917,-0.331157732655192,-0.171189624313106,0.767711730877351,0.73747944421318,0.106795799955445,-0.376997746238318,-0.278869318248106
"Gabriel_Valdes_U049_vid01_clip05_2secs",0.715733761501844,0.241218718104026,0.949165096555417,0.373562965151259,1.69429688901942,2.05348004345407,0.461144324608346,-0.501968855220862,-0.028018008250742,0.0230337002941647,-1.15488811569764,-1.11889025687862,1.83343880948218,-1.28388147160528,-0.973617843120738,-0.228200114189044,0.0740850897096084,-0.162152618494579
"Gael_Garcia_Bernal_vid01_clip06_2secs",-0.207046823097059,-0.695171744436842,-0.894960648425033,-0.510838465184079,0.552422376028299,0.064160817959208,0.0116897285192931,-0.287663499998473,-0.270174130328424,0.0505938262086117,0.393038361722951,0.473936553285795,0.499076490964187,0.508036404211935,0.591652085813101,0.173826812467916,0.118851147006122,0.283884572080348
"Gary_Barnett_U050_vid05_clip02_2secs",-0.136043992056996,-0.142167136522222,-0.272110861749769,0.117912595814054,0.524772468198915,0.638988183286144,-0.428741972558058,0.0725078379501122,-0.357300710062536,0.0556337146334162,-0.664371317789359,-0.575262254187399,1.28411757107126,-0.602253461792375,-0.385294724443807,-0.111079476113492,-0.0698512696787656,-0.189188521583494
"Gary_Barnett_U174_vid04_clip01_2secs",0.193578615790808,-0.113202435689807,0.0811021772325573,0.602074817067703,0.680275156601291,1.25842127740925,-0.0843536297249398,-0.994282654312554,-1.07433393406627,-0.0389794759320715,-1.3809277334604,-1.44596033639264,0.793703922392093,0.628194526349128,0.761854113943401,-0.32850336237515,-0.701864169874641,-1.03821656046051
"Gary_Bettman_U175_vid06_clip01_2secs",0.340201581836964,-0.99711457885158,-0.658577586404361,-0.215919208304203,0.891114871394677,0.6854487007659,0.0484009333373539,-1.43279803314744,-1.3780251404463,-0.0244925560414818,-0.882950294388445,-0.924381135647317,0.133679059381404,-0.486021114924294,-0.464469968955908,-0.175858260267505,-0.0627739034513304,-0.246768158174327
"Gary_Condit_U053_vid01_clip01_2secs",0.514456501235514,-0.411075665934872,0.0988751394129326,-0.258962162459217,1.30665180318758,1.05974132577904,-0.803606511286593,0.518571203033905,-0.291945925165413,-0.0966695321513491,0.209883439024783,0.050863503513003,-0.78047516282109,0.456651367111551,0.322928960521076,0.174120497118253,0.836512711898845,1.00183926950886
"Gary_Dourdan_vid03_clip03_2secs",0.127411208460753,-0.840519586124654,-0.711303566507652,-0.0828112020376483,0.340089319210485,0.261968935181957,0.0305377899184237,-0.502190073668254,-0.465558806183937,0.0756093535706372,1.1982934005438,1.31994632253871,0.276709845463255,-2.284903717204,-2.23905809472299,-0.14375213276842,-0.419251766640823,-0.57120025200735
"Gary_Forsee_U054_vid02_clip03_2secs",1.10757340081763,-1.05700004145989,0.0363973007435645,0.265289523691965,1.22387169814795,1.47930586222369,0.308142664840505,0.778078570173871,1.09664250096892,-0.0947977833918735,-0.305206225001232,-0.461176749839993,0.185785415070085,-0.935630472289781,-0.905228807708481,-0.114796548761661,-1.01711585938887,-1.14016319600462
"Gary_Forsee_U177_vid03_clip02_2secs",-0.513118279239465,-0.146285755716005,-0.647155831463876,0.4261652223766,-0.243903890526838,0.165683416617598,0.190027099903424,0.32204397144191,0.520650946111781,0.0720780439280442,-0.327821004696676,-0.211921212366922,0.49593509879343,0.74448858107183,0.82757068189364,0.41125667903689,-0.573218082675439,-0.171201148997647
"Gary_Locke_U055_vid06_clip02_2secs",0.465099894242223,0.495873783027379,0.957272706880204,0.00664257734548877,1.65994243253237,1.66753779901204,0.338572914610565,-1.72219552969445,-1.37272694938526,0.00538074503389924,-1.33434982839452,-1.32711176434415,-0.538674853180448,0.038825374003942,-0.0538260708430356,-0.10814039499633,-0.466174861886171,-0.582578558020177
"Gary_Marshall_vid01_clip13_2secs",-0.285324154557369,0.0547092333819585,-0.222080744065775,0.15758911113355,0.601189604615169,0.753423861921773,0.0929182338018967,-1.12094546568005,-1.02096125928387,-0.0183598261763417,-0.054347588472602,-0.0857871251769319,-0.675710362212147,-0.184862475534258,-0.300790069850631,-0.312459166036185,-0.310182878325235,-0.630521234973094
"Gary_Stevens_vid03_clip02_2secs",-0.629807194631182,-0.926565043388001,-1.54222150209462,-0.313814969161804,0.914699701831702,0.615228566545814,0.356894863044841,0.876880654321253,1.24495681751445,-0.131532892490842,-1.06689219931114,-1.28271073163159,0.380919826248327,-0.26945405144918,-0.205907855546757,-0.664909813323196,-0.315083624188582,-0.987210036023717
"Gary_Williams_U056_vid02_clip01_2secs",-0.0315256514230266,0.679931272736569,0.652801788552825,0.277279078234508,-0.274221751333872,-0.00729904342063021,-0.39471551537217,0.0286236018603012,-0.366628025276449,-0.122284956941951,-0.463005661169153,-0.663757666412497,0.638748103806019,0.547614528299282,0.654954114457083,-0.156448179188912,-0.761611042397749,-0.926231706162051
"Gates_McFadden_vid02_clip01_2secs",0.440141518106233,-0.102592154104155,0.334255322753409,0.306603982594431,0.201573828879484,0.496596033573358,0.0927972338700697,0.168733282734437,0.268594602841062,-0.0969913010309885,-0.184751577939422,-0.344295732019988,-0.902325083930208,0.150293067005414,-0.00412614289254382,-0.275321524696186,-0.267458588892042,-0.55072912137273
"Geena_Davis_vid05_clip01_2secs",-0.878417581304975,-0.0675463946206216,-0.927759818797901,-0.131086567053111,0.149613679670275,0.025235226146055,0.165361834516077,-0.568464984065062,-0.394907799907236,0.154218565804074,-0.659225034441259,-0.40950376482821,-0.235285911138202,-0.26245788355084,-0.30357723710093,0.277073308189705,-1.44400265233473,-1.17591683052227
"Gene_Robinson_U178_vid03_clip06_2secs",0.310803177956486,0.76753311933865,1.07715102864183,0.184088463429086,-0.762156758579391,-0.584530484460793,-0.222576303224412,-0.208473862877551,-0.428902671954459,-0.0293155297047838,-0.483702145703793,-0.532990466386713,0.833165685158767,-1.4712676154263,-1.3309052549889,-0.318302050818554,-0.692336015729007,-1.01850627278645
"Geno_Auriemma_vid02_clip03_2secs",0.0193843127676682,-1.04757157191621,-1.02462114382729,0.194192397847189,0.261618879264555,0.448926872005951,-0.0295418653107941,0.176424525415643,0.152039511343961,0.015955650327279,-1.04953664161842,-1.02507018144675,-0.938159796229219,0.592299230864129,0.431793320332457,-0.69980498576131,0.663026882125691,-0.0439291007200824
"Geoff_Dixon_U058_vid01_clip01_2secs",0.801336811058544,-0.510190752258616,0.281962976958413,-0.928461566502811,0.234675231672854,-0.653758100087038,-0.531251487094419,-0.147291836318039,-0.681207995755155,-0.0125353106745586,0.426855286877313,0.404904918869579,-0.497049181347898,-0.0743072482724577,-0.159888369769052,0.114468626546853,-0.962611014021762,-0.856824184025033
"Geoff_Hoon_vid06_clip02_2secs",0.743264301748847,-0.336609083308204,0.398418968884394,1.12644772819943,0.0466052458465392,1.12721216745882,-0.468586387620405,-0.868876812451461,-1.33915093967895,-0.0268429412169431,-1.48039519196473,-1.52565522750167,0.506402394439516,0.7963863362999,0.881246358331477,-0.676481351503365,-0.345970691444149,-1.029646887464
"George_Galloway_U179_vid01_clip02_2secs",0.150997812723774,-0.324975069218436,-0.172557008683126,-0.468038943574944,1.59617180551367,1.14892129405901,-0.34252837261856,0.19678594777023,-0.145464952519658,0.118814246475362,-0.304884321357518,-0.112842966682536,-0.300951683792969,-0.732768748458086,-0.78504175371594,-0.24332879208649,-0.0726211685033298,-0.323959113339409
"George_P_Bush_vid06_clip01_2secs",0.668289916556654,-0.0237619460750522,0.637514126661074,0.241496503478993,0.826869439918476,1.05950482904614,-0.316479287691018,0.113743933935929,-0.202051782912059,0.149466104693482,-0.337808466782637,-0.0958297991402786,-0.85019100347217,1.81136438673959,1.66580040464182,-0.0497673479611959,-0.00939502579860921,-0.0675354137221944
"George_Tenet_U181_vid03_clip05_2secs",0.501775607963431,0.543364163345391,1.04084082865597,0.640397871425327,0.795474404786044,1.41034216428476,-0.718302232602068,0.354262032588761,-0.369620945226566,-0.170666210715407,-0.750242805805455,-1.02981645358174,-0.149888603533256,0.94289782887044,0.916283624461197,-0.621172664587537,1.10681897441876,0.478347487355615
"Gerald_Ford_U182_vid02_clip01_2secs",0.506842904406366,-0.249557722220719,0.252903620752786,0.0693952712036005,0.632839962863773,0.700565759690279,-0.677786163462242,-1.37950081053487,-2.06223608414407,0.0771572502483763,-0.139968936090736,-0.0157942158972502,0.686698996311689,0.264121370561924,0.379605649646685,-0.0566115298736288,-0.829397371399656,-0.894369074467236
"Geraldine_Chaplin_U183_vid03_clip03_2secs",0.797817711617307,0.291230005017039,1.07992201128656,0.20982072029603,0.908360145136039,1.11064339545877,-0.307571296011447,-0.242624211980597,-0.549373063856649,-0.100623561114136,-0.579180716075642,-0.744642465992006,0.0532377151184507,0.455090458360302,0.462978249729477,-0.251271543957866,0.654038343397729,0.394772578723115
"Gerard_de_Cortanze_U060_vid04_clip05_2secs",0.205306116935932,-0.671022451036222,-0.465181545801307,-0.0042625449130738,0.660081947255157,0.657227886720985,0.0936973319285389,0.867749638727721,0.968525089189357,0.0369425134459003,-0.344700843917217,-0.28604306182632,0.549871249009284,-1.28455517829482,-1.19231175933658,0.183576007834805,-0.152856813028779,0.021907479343205
"Gerard_Kleisterlee_U185_vid03_clip02_2secs",0.691270327296303,0.351399346592483,1.03528115029162,-0.366103263588359,1.487853074698,1.13827862985411,0.191845686843059,-0.783451617969015,-0.582997705058246,-0.204325380481938,0.46291622942437,0.128505824839007,0.191567926187595,0.771743389121192,0.8031272414145,-0.240060697830439,-0.609095555769364,-0.85717155022642
"Gerhard_Schick",0.673624159106057,0.73074651089053,1.39726985502356,0.0277936774824235,0.745117054790059,0.772979674758775,-0.381012768639551,-0.895368729179744,-1.27670398729709,0.0851380363290863,-0.0530109309955928,0.084165905069697,0.329844744878705,0.196241264420382,0.251112108682044,-0.0884937526120919,-0.0509817575719076,-0.147775746166682
"Gina_Wild",-0.0608234131261509,-1.61239124542743,-1.66834081147927,-0.486487172336919,-1.05896401649994,-1.52389185567383,-0.286108307304714,-0.972486340606576,-1.25743760131858,0.144483191943547,-1.39919505758642,-1.16533443850451,-0.138405758654109,0.410972226283195,0.386308439073329,0.508468099198284,0.497683084834572,0.996728685373405
"Gisele_Bundchen_U186_vid01_clip01_2secs",0.105441419897788,-1.06582363562377,-0.958219202291936,0.178656542840264,0.268636208346563,0.441057546986945,-0.330007129751413,-0.967618140207422,-1.29715259468386,0.0943535276441043,-0.644454631239775,-0.49226412550815,0.806758974989259,-0.257309084099169,-0.121432032157665,0.648057791335668,0.599591416641093,1.23796428668331
"Giulia_Enders",0.493364782767374,-1.12652680454382,-0.637323831714768,-0.194636991132338,-0.0401056416502481,-0.225378920777465,-0.420731689775314,1.74313497017692,1.32146158318925,0.0248254453231466,0.0437455742860953,0.0826625035129633,-0.0824713902390542,-0.642354495850138,-0.657517557818024,0.0877410084707792,0.799038662222434,0.878148120918682
"Glenn_McMillan",0.143469123731089,0.313728960478359,0.458741082112012,-0.0482677834691973,0.295854466345324,0.250834025864533,-0.0735378495854137,0.284459554802253,0.215392670410382,-0.0421121662019946,-0.231072968009769,-0.301209278956236,1.18904207220319,-0.370256327571962,-0.169446627346454,0.120632836393469,0.48521290394806,0.597152355341285
"Gregoire_Furrer",0.646363523015735,0.164979029796054,0.804686203743094,0.285103044670965,-0.18843006709985,0.085989665083093,-0.127593499018499,0.0338734325690028,-0.0900918148863356,-0.0309235791483673,-1.47685969922871,-1.52876781763351,0.0859596501453962,-1.07781105525966,-1.06436528365605,-0.173795735833945,-0.429441788459745,-0.611377396206652
"Gregor_Gysi",-0.0476565030727847,-0.501913888892951,-0.544911222295314,0.233463751960419,0.448197041660892,0.673135345994502,-0.383433935614526,-2.16303143758696,-2.54682560804786,-0.0848293368519559,-1.22364110867278,-1.36337126625158,0.246981652563806,-0.335463607561036,-0.294667463614982,-0.652081732938839,-1.02092723876643,-1.68024968645812
"Gregory_David_Roberts",0.362251202535866,-1.54137636699335,-1.18114925773304,0.533167228815338,-1.65127871042156,-1.13916071814536,-0.563634380801401,-0.00846188253461537,-0.575265776638063,-0.0545383501606356,0.516166204416747,0.425785436089683,-0.694429892438991,-2.15462826736983,-2.27373546518194,-0.710941343346168,-0.464476475525418,-1.18254788008145
"Gro_Amdam",-1.00149309627134,-0.686213516262807,-1.66749579386416,0.154043419683235,-0.529126836384841,-0.380290105776716,-0.326677120265253,0.372956730762998,0.0468041997615916,0.0331612454374488,-1.5344576179893,-1.48196019207022,0.0809039059832775,-0.530424523635279,-0.51783749483218,0.276631605793328,-0.271071029680226,-0.00342607988258006
"Guy_Kawasaki",-0.543423401189143,-1.00922653398578,-1.53990762753298,-0.289419781863278,0.703835176907449,0.427739820739009,0.723952238371157,-0.652815703097918,0.0880401652162353,-0.0188806069805451,-1.61620319741843,-1.64849117841027,-0.218991633661148,-1.39333762974703,-1.4316893208078,-0.140290209951268,-0.261366025049678,-0.409859095865462
"Hal_Holbrook_vid03_clip02_2secs",-0.109993795465155,-0.17784797731675,-0.282166236474072,0.954662943063421,0.355113384408897,1.27111393739861,0.210969685269484,0.293328399326831,0.513204448866238,-0.129486271398029,0.991662878296201,0.779178654692371,0.422449776684684,-0.634627056108531,-0.564026795601658,-0.254106454903614,-0.139411692040666,-0.401507038150044
"Hamad_Bin_Jassim_U064_vid05_clip01_2secs",1.29028958311366,0.183162612513562,1.45629707544855,0.524189468853422,-0.0113043706684367,0.492211017689582,-0.528669762672588,-0.40772507613619,-0.939019262733724,-0.00111104088091688,1.03844921321564,1.03511100673003,-0.942231098817588,-1.37927714254705,-1.54047458367726,-0.222320846978955,-0.802069358578211,-1.03243885234249
